Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth,Chain,Timestamp_Rounded,timestamp,ETH Price (USD),Gas Price (ETH),Total Cost (ETH),Total Cost (USD)
7011c15ef207cf28f6e6fd5cd07a732ee9fee917ad9c693ecc1dcff7140364df,16529316,2024-10-03 12:00:12,0.0781,628997,4,2,Polygon,2024-10-03,2024-10-03 11:07:18.756,2368.8923054784627,7.810000000000001e-11,4.9124665700000006e-05,0.11637104258593177
9abf235059059cfbef70681170e00c59fab481259916161b07d2114258745760,16529832,2024-10-03 12:29:59,0.0961,636076,4,2,Polygon,2024-10-03,2024-10-03 12:00:49.451,2352.6429554867113,9.610000000000001e-11,6.112690360000001e-05,0.1438097791452553
2676a980d307b6f5ede93e7befa03baa0bdb150f94532ed2a4b939e08d6f7619,10266039,2024-10-03 12:30:02,0.098817733,841647,11,4,Linea,2024-10-03,2024-10-03 12:00:49.451,2352.6429554867113,9.881773300000002e-11,8.316964852625101e-05,0.1956684877155902
3c97003fe0f2d7673835d2b4b2101da42af77c641ac5a909fa8062ef90e0ee53,16530353,2024-10-03 13:00:01,0.104,621998,4,2,Polygon,2024-10-03,2024-10-03 12:00:49.451,2352.6429554867113,1.04e-10,6.4687792e-05,0.15218727815478966
514d3cad34adcc0ead2701c25fc9fa2171f9e591c4ef7049b311a8a265044e70,10266940,2024-10-03 13:00:04,0.104626405,824906,11,4,Linea,2024-10-03,2024-10-03 12:00:49.451,2352.6429554867113,1.0462640500000002e-10,8.630694924293001e-05,0.20304943614592844
600a35b6eefa51f43f9788284900971ca7973952ad84d151ce73d8c7e4d80d99,16530842,2024-10-03 13:30:00,0.126,635939,4,2,Polygon,2024-10-03,2024-10-03 13:08:48.947,2353.2612725948175,1.26e-10,8.012831400000001e-05,0.18856285817451715
ebfe66f4c7a9235c81c84fbf64cb3cc8cc6c5a4bd478d0df2553dbaaf2b75a4f,10267840,2024-10-03 13:30:04,0.092096521,831917,11,4,Linea,2024-10-03,2024-10-03 13:08:48.947,2353.2612725948175,9.209652100000001e-11,7.6616661460757e-05,0.18029902225110733
6beb347de7ebc50e703389d300aea953fe4f7d87d210e885fbc3fd9490ccd4a7,16531348,2024-10-03 14:00:01,0.116,629033,4,2,Polygon,2024-10-03,2024-10-03 13:08:48.947,2353.2612725948175,1.1600000000000001e-10,7.2967828e-05,0.17171236377775978
3438357228001e860b030c722092426921b1fc6201bbaa283d964ed142627f0b,10268739,2024-10-03 14:00:02,0.113733663,838939,11,4,Linea,2024-10-03,2024-10-03 13:08:48.947,2353.2612725948175,1.13733663e-10,9.541560550355701e-05,0.22453784923270564
61720c565984d68f7446cc4ff3ee4d635cc076cf21134002c38eeb3eec9ae4d1,10269639,2024-10-03 14:30:04,0.115652207,852912,11,4,Linea,2024-10-03,2024-10-03 14:12:02.434,2361.823843046345,1.1565220700000001e-10,9.864115517678401e-05,0.23297303220216287
8bf82f2a82875653a8e5a3e0b31a8c2d23b7a69b1f2133737a707a40a8048ec5,16531863,2024-10-03 14:30:27,0.219,636100,4,2,Polygon,2024-10-03,2024-10-03 14:12:02.434,2361.823843046345,2.1900000000000002e-10,0.0001393059,0.3290159960970298
e68ff96742f57b37d7342ed92e70233c34aaf2a2776d4220875606ceddecedec,16531959,2024-10-03 14:35:54,0.221,636100,4,2,Polygon,2024-10-03,2024-10-03 14:12:02.434,2361.823843046345,2.21e-10,0.00014057810000000002,0.3320207083901534
e2fe684163562a9171d97d643db820cf2fed2fff72e5ca5d4842fa1139bd7481,10270537,2024-10-03 15:00:02,0.138158517,831929,11,4,Linea,2024-10-03,2024-10-03 14:12:02.434,2361.823843046345,1.38158517e-10,0.000114938076889293,0.27146349047102625
24e2177b6ed012cef1ef1e13e15843d581cecea2a1651bd40a80a5335c9c53f7,16532373,2024-10-03 15:00:02,0.191,628941,4,2,Polygon,2024-10-03,2024-10-03 14:12:02.434,2361.823843046345,1.91e-10,0.000120127731,0.28372053928685753
1380c658b88df9302f702ef1e6cb8555e00a6de6e085e9963c929e8fbf23102e,16532891,2024-10-03 15:30:03,0.181,636031,4,2,Polygon,2024-10-03,2024-10-03 15:04:14.379,2315.8355715762277,1.81e-10,0.000115121611,0.2666027218109611
833ce2921879ff1901f274a5516ca330b872ce482a19db16dfac5a2ff3f5fa9a,10271437,2024-10-03 15:30:03,0.148525014,822118,11,4,Linea,2024-10-03,2024-10-03 15:04:14.379,2315.8355715762277,1.4852501400000003e-10,0.00012210508745965203,0.2827753050094885
5605412ed9c1dda07b2c03087ec1192edbca8b9c5a5976772b36bf9eabc5ae99,16533404,2024-10-03 16:00:00,0.137,629101,4,2,Polygon,2024-10-03,2024-10-03 15:04:14.379,2315.8355715762277,1.3700000000000002e-10,8.618683700000001e-05,0.19959454292624218
2d62450502998a855cb25e02ceeb6e791cda1c0f5353b56d1723409c4411d563,10272335,2024-10-03 16:00:02,0.155850183,824858,11,4,Linea,2024-10-03,2024-10-03 15:04:14.379,2315.8355715762277,1.5585018300000002e-10,0.00012855427024901402,0.29771055192069024
a91a4dd60240dba6d63ec06d556ff2952d86a5e9a310b522f5a118989d81d177,10273235,2024-10-03 16:30:02,0.153213212,831893,11,4,Linea,2024-10-03,2024-10-03 16:07:36.853,2340.9634025442374,1.53213212e-10,0.000127456998570316,0.298372169051243
3a53dd0e9c0d0c567f38d78bef8299ac95b3656b2c24de4eb5b409311d4301c8,16533923,2024-10-03 16:30:02,0.213,643098,4,2,Polygon,2024-10-03,2024-10-03 16:07:36.853,2340.9634025442374,2.1300000000000001e-10,0.00013697987400000002,0.32066487191912096
edc4d79723c2993aa1d224a06a4b22accf82ad76104e7424b4738da39161e568,16534457,2024-10-03 17:00:02,0.137,622114,4,2,Polygon,2024-10-03,2024-10-03 16:07:36.853,2340.9634025442374,1.3700000000000002e-10,8.522961800000002e-05,0.1995194165508256
50b605c44e536cb5b4a2ed6f77c89cc5adaa8c14cfdccdc0ebcf53a2bc5db0a3,10274135,2024-10-03 17:00:02,0.180639184,836115,11,4,Linea,2024-10-03,2024-10-03 16:07:36.853,2340.9634025442374,1.8063918400000003e-10,0.00015103513133016004,0.3535677149423672
a036fdb7fe9323a697010932432fd9b0d31d112f5720b82c1ccc6f61c389734e,16534969,2024-10-03 17:30:01,0.114,636099,4,2,Polygon,2024-10-03,2024-10-03 17:00:52.480,2322.378650189693,1.1400000000000001e-10,7.2515286e-05,0.16840795201879954
e06f502eca32d85a024a5b9163a40e76dbdd64eaeb990d70ef334e8fd2e18c31,10275035,2024-10-03 17:30:03,0.184459993,838987,11,4,Linea,2024-10-03,2024-10-03 17:00:52.480,2322.378650189693,1.84459993e-10,0.000154759536147091,0.3594102426612642
8eb3bc544fc8a52b3f3cc6f3e60acfdcc8cb4bc2a4de3dd30f0cb1ec9d1dec56,16535487,2024-10-03 18:00:01,0.172,628997,4,2,Polygon,2024-10-03,2024-10-03 17:00:52.480,2322.378650189693,1.72e-10,0.000108187484,0.251252303059339
aa5d407a9e7db8e3b6013646d69659105bbc37bacf5ba38987f81247c7bc2650,10275933,2024-10-03 18:00:02,0.176825273,836139,11,4,Linea,2024-10-03,2024-10-03 17:00:52.480,2322.378650189693,1.76825273e-10,0.000147850506940947,0.34336486073937833
2c7eaad8b7777835ce43fb3519932cce4b2f3d034aea2859b0d7ec43ed8bae01,16536027,2024-10-03 18:30:02,0.35,621942,4,2,Polygon,2024-10-03,2024-10-03 18:13:48.441,2342.7162983111,3.5e-10,0.0002176797,0.5099617810014708
54bcf656b956e8e0b8a8b106c9384a5f9468a0ed512f4b126e1df1fefe9afe58,10276834,2024-10-03 18:30:06,0.199802368,852968,11,4,Linea,2024-10-03,2024-10-03 18:13:48.441,2342.7162983111,1.9980236800000002e-10,0.00017042502622822403,0.3992574865849572
e927e60f26506ca294b2d1d40df8c48ae2836af742497a3afa17a108d3cb9e81,16536566,2024-10-03 19:00:02,0.219,636100,4,2,Polygon,2024-10-03,2024-10-03 18:13:48.441,2342.7162983111,2.1900000000000002e-10,0.0001393059,0.3263542023808963
6fdd457a799b020bcda34a4e7316b55cd3ae099449797c75898bdd0820abd803,10277731,2024-10-03 19:00:02,0.200000007,831985,11,4,Linea,2024-10-03,2024-10-03 18:13:48.441,2342.7162983111,2.0000000700000002e-10,0.000166397005823895,0.3898209775338059
ae1798f3b667c2b027ac8387242d67be7143e75e473b671f792f468d9b77df09,16537104,2024-10-03 19:30:01,0.154,643030,4,2,Polygon,2024-10-03,2024-10-03 19:09:28.179,2343.867298145436,1.54e-10,9.902662000000001e-05,0.23210525626387482
581114ef164bbfe35fe49e896c6d6d00e6b31e80bcf93129c453f35f6a68b5c1,10278629,2024-10-03 19:30:03,0.200000007,843206,11,4,Linea,2024-10-03,2024-10-03 19:09:28.179,2343.867298145436,2.0000000700000002e-10,0.00016864120590244202,0.3952726076345449
3bb82e54bc289c40c98f33eda6d6d4abeb529dad85bc1173ebe26e6d8f22018d,10279526,2024-10-03 20:00:02,0.200000007,838843,11,4,Linea,2024-10-03,2024-10-03 19:09:28.179,2343.867298145436,2.0000000700000002e-10,0.000167768605871901,0.3932273489585992
2c21630739404217cbaa8e1eb402711d6467504d71a8b8d060cc8b9d210d0543,16537645,2024-10-03 20:00:32,0.228,621986,4,2,Polygon,2024-10-03,2024-10-03 19:09:28.179,2343.867298145436,2.2800000000000001e-10,0.000141812808,0.33239040312937745
fa0d97b71b9a70c279e2a5f34a188beecef210669bb6426590e2a43722eed3b1,16537734,2024-10-03 20:05:37,0.181,628941,4,2,Polygon,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,1.81e-10,0.000113838321,0.2678403223972197
414b9929649087c88f95bd6081571df271c9c014dfd05db5b8cc0fe077948812,10280424,2024-10-03 20:30:04,0.200000007,831809,11,4,Linea,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,2.0000000700000002e-10,0.000166361805822663,0.3914182791410436
ee6826f32287646664dc582fa89e6b1dc596166fe7342cef3729d5672e0acab5,16538196,2024-10-03 20:31:33,0.119,636063,4,2,Polygon,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,1.19e-10,7.5691497e-05,0.17808796529253262
ddb7d5d31e643e87c4e9c47fbd56c714f705c6643cefa061648927acd5f6ae3c,16538360,2024-10-03 20:41:09,0.113,628953,4,2,Polygon,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,1.1300000000000001e-10,7.107168900000001e-05,0.1672184193148363
cd243d051b967b6ff2e11d7b5e4b97b430447987c42f9946989f5d79a7195d4b,10281320,2024-10-03 21:00:03,0.200000007,836092,11,4,Linea,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,2.0000000700000002e-10,0.000167218405852644,0.39343369913476944
eaa0c16530306a6e14937d356de429360e14307a2fc8700b9090ce025f7d080e,16538691,2024-10-03 21:00:03,0.0992,635975,4,2,Polygon,2024-10-03,2024-10-03 20:04:48.357,2352.813358844424,9.92e-11,6.308872e-05,0.14843598320839538
387b26faf9139720d509f5924512588e427cda411793634403bb2e81a2b46243,10282216,2024-10-03 21:30:02,0.200000007,824862,11,4,Linea,2024-10-03,2024-10-03 21:07:04.043,2334.9552469253094,2.0000000700000002e-10,0.00016497240577403402,0.3852031844599719
01244ed842ae0e45d7c38d049abd8fe2494a3e682d48ad1fc91a9dc957b1fd21,16539320,2024-10-03 21:36:17,0.0779,650052,4,2,Polygon,2024-10-03,2024-10-03 21:07:04.043,2334.9552469253094,7.79e-11,5.06390508e-05,0.11823991736477728
6fb91867598181690b6ef3f423ec4c87fbe4e6fea90da641da1dbd6bb6525c9a,16539320,2024-10-03 21:36:17,0.072,635951,4,2,Polygon,2024-10-03,2024-10-03 21:07:04.043,2334.9552469253094,7.2e-11,4.5788472e-05,0.10691403294509262
68916e7cb97dd0e343bfafc5e98b496c70abb314f74cb8781b01576fa608cc6f,10283109,2024-10-03 22:00:02,0.2,831997,11,4,Linea,2024-10-03,2024-10-03 21:07:04.043,2334.9552469253094,2.0000000000000003e-10,0.00016639940000000002,0.3885351521152234
6c049bb5bb1dccd2f5e25c421561c6aa6222636e5582e4ff84503bb2415840d7,16539750,2024-10-03 22:00:38,0.0763,636111,4,2,Polygon,2024-10-03,2024-10-03 21:07:04.043,2334.9552469253094,7.630000000000001e-11,4.8535269300000006e-05,0.1133276817129679
73771b15323075d97e3f9996937152d848e80f38167aa47dddb4906861c1edc9,16539930,2024-10-03 22:10:45,0.0696,622022,4,2,Polygon,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,6.96e-11,4.32927312e-05,0.10176916682062762
f53b68a9c9a2aa284d0874edb3ad5aae7b57839249cafcd5afa26dee315f1e14,10283994,2024-10-03 22:30:03,0.173635348,843174,11,4,Linea,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,1.73635348e-10,0.000146404810914552,0.3441569799898761
826f9bec756c8b0b04cfdcd4399453a7dc15b09008cce228a79828661e458662,16540325,2024-10-03 22:32:25,0.0703,628929,4,2,Polygon,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,7.03e-11,4.42137087e-05,0.10393412870308665
45f3e3c04d88db7d2265cbe9a087a77464476aa9652cd0927fd7d267d6968d52,16540568,2024-10-03 22:46:10,0.076,628929,4,2,Polygon,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,7.600000000000001e-11,4.7798604000000004e-05,0.11236122021955314
5035f113659a73502f5434895e4b95753f244fcf7fa3f8621d6d083d44530481,16540822,2024-10-03 23:00:02,0.0653,622010,4,2,Polygon,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,6.53e-11,4.0617253e-05,0.09547986190237491
51c4d44c3112476fb068cc43e80201a2569c67af5e70241d448f6c1e6bdf74ec,10284872,2024-10-03 23:00:05,0.156,825034,11,4,Linea,2024-10-03,2024-10-03 22:03:41.926,2350.7217955476926,1.56e-10,0.00012870530400000001,0.30255036331539165
f7a1f0c435d3dbc14beb387e1de2597205ab4ca2c052e9601c2ed4b816cb1108,16541360,2024-10-03 23:30:00,0.0466,629045,4,2,Polygon,2024-10-03,2024-10-03 23:05:56.205,2351.6078535188826,4.6600000000000006e-11,2.9313497000000005e-05,0.06893384975930222
4b5ed0baffba0edac6d7815b11a2b64131e4c23f8fb493746ae4ed8137ab630d,10285729,2024-10-03 23:30:03,0.124,838859,11,4,Linea,2024-10-03,2024-10-03 23:05:56.205,2351.6078535188826,1.24e-10,0.000104018516,0.24461075913697955
fef90e28be744bd2f0805f76a68b8b68b954fbf4f1e6d4c954dc6ddf6c0345e2,16541904,2024-10-03 23:59:59,0.0594,635971,4,2,Polygon,2024-10-03,2024-10-03 23:05:56.205,2351.6078535188826,5.940000000000001e-11,3.7776677400000004e-05,0.0888359312536893
5670e04d37f7151aed13216cfa1de2c8919fbf4282058da41b158d88008139b5,10286591,2024-10-04 00:00:03,0.113047329,845818,11,4,Linea,2024-10-04,2024-10-03 23:05:56.205,2351.6078535188826,1.13047329e-10,9.5617465720122e-05,0.22485478332101144
4d7661559d55bfb81f6c1d03ea1320b8d270d1a7b74971c75e85b8ce7a342f0f,16542443,2024-10-04 00:30:00,0.0656,629125,4,2,Polygon,2024-10-04,2024-10-04 00:09:37.132,2350.731987971212,6.560000000000001e-11,4.1270600000000004e-05,0.09701611958276472
2546166a25a7fd73ac3ca1d0b99c46ca1eb05cd20b98434b9c3184e0f491f243,10287478,2024-10-04 00:30:02,0.089378713,832057,11,4,Linea,2024-10-04,2024-10-04 00:09:37.132,2350.731987971212,8.9378713e-11,7.4368183802641e-05,0.17481966855219078
805c846a3596ae9092847dad3a8641708bec52d31d72580b43adb2a220a9bee2,16542988,2024-10-04 01:00:01,0.0632,629033,4,2,Polygon,2024-10-04,2024-10-04 00:09:37.132,2350.731987971212,6.320000000000001e-11,3.975488560000001e-05,0.09345308125805614
cb27ab0563039da0c094bbfd12379071508b5c5491e5f2c818a88a45721e4494,10288359,2024-10-04 01:00:04,0.087615057,845894,11,4,Linea,2024-10-04,2024-10-04 00:09:37.132,2350.731987971212,8.7615057e-11,7.4113051025958e-05,0.17421991977286214
c3540b4a33603aff1b2d615cd39051d49a55fdb816b6e74a33c0a8c90ba04370,16543505,2024-10-04 01:30:01,0.0763,622078,4,2,Polygon,2024-10-04,2024-10-04 01:09:54.081,2344.7250604828255,7.630000000000001e-11,4.7464551400000005e-05,0.11129132315215519
0ac226fe4c1e8ca4154c06a6f189e0494d09a54aa5ca06dbb829ded657889015,10289240,2024-10-04 01:30:02,0.086,838915,11,4,Linea,2024-10-04,2024-10-04 01:09:54.081,2344.7250604828255,8.6e-11,7.214669e-05,0.16916415207388566
225b8000d7f659f5e3cf62c090c83c2e48e72b5565bb9841dfdc97df323b8855,10290130,2024-10-04 02:00:03,0.070283028,824954,11,4,Linea,2024-10-04,2024-10-04 01:09:54.081,2344.7250604828255,7.0283028e-11,5.7980265080712e-05,0.1359477805481827
a97371b3eed7ef895b133760af14310094ef09717e5166a2ea6374629d5ad0d4,16544037,2024-10-04 02:00:12,0.0663,621942,4,2,Polygon,2024-10-04,2024-10-04 01:09:54.081,2344.7250604828255,6.63e-11,4.1234754600000004e-05,0.09668416247347948
2e20961fcc196a996347132ce8dfb40fda5e3fa51bc191279e21e7b7b689cccc,16544572,2024-10-04 02:29:59,0.0629,621894,4,2,Polygon,2024-10-04,2024-10-04 02:08:25.036,2378.204622146016,6.29e-11,3.9117132599999996e-05,0.0930285455544186
889e0fdeede918ecbfcb5099963f54928bd1938503fdb59f9ef140b22b158f50,10291029,2024-10-04 02:30:04,0.076880747,822078,11,4,Linea,2024-10-04,2024-10-04 02:08:25.036,2378.204622146016,7.688074700000001e-11,6.320197073226601e-05,0.15030721892421223
a40cb7590e6778876d371e1ee65b65c01618ceaa9508dc395729efb1b306e66f,16545109,2024-10-04 03:00:00,0.0583,629009,4,2,Polygon,2024-10-04,2024-10-04 02:08:25.036,2378.204622146016,5.83e-11,3.6671224699999996e-05,0.08721167608129514
b80e8c371d20a52edd1c654f901c64f0c9c0feded93f00e178edb8ad881d27ae,10291920,2024-10-04 03:00:03,0.06872648,824790,11,4,Linea,2024-10-04,2024-10-04 02:08:25.036,2378.204622146016,6.872648000000001e-11,5.668491343920001e-05,0.1348083231470523
6aa6134bdedd2428fb7ffba05964164e8565dd32e01bbbec27106e01b9943d59,16545640,2024-10-04 03:30:02,0.0486,643110,4,2,Polygon,2024-10-04,2024-10-04 03:11:52.038,2364.9008175103945,4.86e-11,3.1255146e-05,0.07391532032680673
66fc1d37548ec85f42cb245c7e8b9d24b6784f326f45e9ae783473c4947d31a8,10292813,2024-10-04 03:30:03,0.081409735,838959,11,4,Linea,2024-10-04,2024-10-04 03:11:52.038,2364.9008175103945,8.1409735e-11,6.829942986586501e-05,0.161521377525278
2767d8910253fb22ff0ad8cc84a715b778d5049cecdb247743007c807111424f,16546177,2024-10-04 04:00:02,0.0439,628997,4,2,Polygon,2024-10-04,2024-10-04 03:11:52.038,2364.9008175103945,4.3900000000000005e-11,2.7612968300000002e-05,0.06530193130655862
50b8f1d052d2b03878acd3d1d23a28ae544dd97d8b2b1e36b2be13eb746eeb5e,10293706,2024-10-04 04:00:04,0.08423612,845926,11,4,Linea,2024-10-04,2024-10-04 03:11:52.038,2364.9008175103945,8.423612000000001e-11,7.125752404712e-05,0.16851697687280068
98f0bea3d82f94fe5e10e946e901c92774c21770ba3c2a92d91ffd7bdda4eb92,16546712,2024-10-04 04:30:02,0.0657,628961,4,2,Polygon,2024-10-04,2024-10-04 04:05:49.023,2369.460915410936,6.57e-11,4.13227377e-05,0.097912611897928
61a57beaac109e6d824db0ab85c3ba56fcc614625a55760edc37a528d59a24ce,10294594,2024-10-04 04:30:03,0.069392734,831893,11,4,Linea,2024-10-04,2024-10-04 04:05:49.023,2369.460915410936,6.939273400000001e-11,5.772732966546201e-05,0.1367826513933545
727a6ae0be2965a69ec240c143afead271cfc28db249ee5b08713693e644ee5a,16547240,2024-10-04 05:00:01,0.043,650028,4,2,Polygon,2024-10-04,2024-10-04 04:05:49.023,2369.460915410936,4.3e-11,2.7951204e-05,0.06622928541667782
c070bfdba0c1af4d83e6551534836674a518cd8cda0fe0b07076a97be26b1b7f,10295491,2024-10-04 05:00:03,0.076747089,845838,11,4,Linea,2024-10-04,2024-10-04 04:05:49.023,2369.460915410936,7.674708900000001e-11,6.491560426558201e-05,0.15381498710758004
7301b266181e7d3e12ed22f1b84a7e739e64a1f1deabbe11423672cfbc9d20ab,16547775,2024-10-04 05:30:01,0.0446,628953,4,2,Polygon,2024-10-04,2024-10-04 05:00:39.917,2373.3782062138325,4.4600000000000006e-11,2.8051303800000005e-05,0.06657635309480328
757f6963f02e684df3d18a066d682720f0cbe17e82991af8092c51355b585dfe,10296388,2024-10-04 05:30:02,0.080268946,852888,11,4,Linea,2024-10-04,2024-10-04 05:00:39.917,2373.3782062138325,8.0268946e-11,6.8460420816048e-05,0.16248247075303612
42df8e7d065a375a6646b228a5f4504e87d2a1d11e675ceb2b685fa788e6b5b5,10297285,2024-10-04 06:00:03,0.078762447,831869,11,4,Linea,2024-10-04,2024-10-04 05:00:39.917,2373.3782062138325,7.8762447e-11,6.5520038023443e-05,0.15550383031514126
8fa3981913eb98c7130553add3fd411f5d2037fdd94e5e425c39ffdb11f4c3f2,16548333,2024-10-04 06:01:39,0.0696,629021,4,2,Polygon,2024-10-04,2024-10-04 05:00:39.917,2373.3782062138325,6.96e-11,4.37798616e-05,0.10390616939249785
bc2bece23a613102d7924364a928226e76189130ae58ac77509cc0f23832d3e6,16548411,2024-10-04 06:05:59,0.0747,629041,4,2,Polygon,2024-10-04,2024-10-04 05:00:39.917,2373.3782062138325,7.470000000000001e-11,4.6989362700000005e-05,0.11152352935605718
9e4f9fa9d77d7d3ad0f1d2b5fae9cdd9bca1d0914bf43322c4daeb7c7947fad7,10298183,2024-10-04 06:30:01,0.080469596,829113,11,4,Linea,2024-10-04,2024-10-04 06:06:13.148,2380.4309635341842,8.046959600000001e-11,6.671838814834801e-05,0.15881851698541974
13cf025351e43638f4239f6ffd35b3092bb3df02a326f0eb385417b2026d1040,16548837,2024-10-04 06:30:02,0.069,643110,4,2,Polygon,2024-10-04,2024-10-04 06:06:13.148,2380.4309635341842,6.900000000000001e-11,4.4374590000000006e-05,0.10563064803013439
d4892805b7f4ed8c6139cea9cc4be419f4f875cda6c7fe95252312714bdba88d,16549366,2024-10-04 06:59:59,0.0706,635996,4,2,Polygon,2024-10-04,2024-10-04 06:06:13.148,2380.4309635341842,7.060000000000001e-11,4.4901317600000006e-05,0.10688448671852244
73ac4e3d2c69b41a7fb05094688bd22a4bec6443fc65e1979857ba1df669f6c2,10299085,2024-10-04 07:00:05,0.082178347,824882,11,4,Linea,2024-10-04,2024-10-04 06:06:13.148,2380.4309635341842,8.2178347e-11,6.7787439230054e-05,0.16136331928191242
489311130d295c46d9f1aa73730b89df203aef49d750ad2c21be8064e932837d,10299984,2024-10-04 07:30:03,0.084888382,831929,11,4,Linea,2024-10-04,2024-10-04 07:00:30.257,2377.8254164671416,8.4888382e-11,7.0621106748878e-05,0.16792466256652128
895d210eec81cf4da4bdf895831dc59e69cc4d492f94995c8f3894cf247eb323,16549894,2024-10-04 07:30:11,0.0801,629033,4,2,Polygon,2024-10-04,2024-10-04 07:00:30.257,2377.8254164671416,8.010000000000001e-11,5.0385543300000007e-05,0.11980802548124571
5698e7f74ea1fea9c89fd42928b8185d9719a51aea1ce2d137abe952685fa863,16550421,2024-10-04 08:00:01,0.0723,628929,4,2,Polygon,2024-10-04,2024-10-04 07:00:30.257,2377.8254164671416,7.230000000000001e-11,4.547156670000001e-05,0.10812344702584092
c2f2b5ed8c80912e766b797c17dc3926917d2f19cbf884d5faeff297f63dd34e,10300885,2024-10-04 08:00:05,0.088219639,824862,11,4,Linea,2024-10-04,2024-10-04 07:00:30.257,2377.8254164671416,8.821963900000001e-11,7.2769027864818e-05,0.17303204398856992
85d91dbab8727e6e13bef8f63c9f7de7b3c1a87d1379aca9d39abf5a754b19ce,16550942,2024-10-04 08:30:00,0.0739,629053,4,2,Polygon,2024-10-04,2024-10-04 08:04:19.040,2381.3953338713036,7.39e-11,4.6487016699999996e-05,0.11070396465497735
20e6a486da4a9cc8958a7419406cc09deae8bc6900007c28513b09b93f7414ac,10301784,2024-10-04 08:30:03,0.090998816,824862,11,4,Linea,2024-10-04,2024-10-04 08:04:19.040,2381.3953338713036,9.0998816e-11,7.506146536339199e-05,0.17875102336992416
706fe8acfe05676af436436b7e87d96a0e5381e5f0672035b37b5fa0da2ec7bd,16551462,2024-10-04 09:00:01,0.0789,628929,4,2,Polygon,2024-10-04,2024-10-04 08:04:19.040,2381.3953338713036,7.890000000000001e-11,4.962249810000001e-05,0.11817078543037765
f7d6987e846fa1715e9d729e9c23974798aca6a2e6208f9365c9a2ea1ab68e21,10302684,2024-10-04 09:00:03,0.094077883,845870,11,4,Linea,2024-10-04,2024-10-04 08:04:19.040,2381.3953338713036,9.407788300000001e-11,7.957765889321001e-05,0.18950586556869256
3112da15bc76c53a1822a7883c748aaa767a2be6c2a244a3c746e6dfff79ae69,16551985,2024-10-04 09:30:00,0.0768,629021,4,2,Polygon,2024-10-04,2024-10-04 09:10:29.135,2381.7231279566276,7.68e-11,4.83088128e-05,0.11505821672988717
104c724a53b4334f93ca105be4ed8350402c1f2944984e756ec41611b28e4d34,10303584,2024-10-04 09:30:03,0.088922547,829129,11,4,Linea,2024-10-04,2024-10-04 09:10:29.135,2381.7231279566276,8.8922547e-11,7.372826247156301e-05,0.1756003079125783
